[4, 9, 93, 188, 192, 211]
[4, 39, 46, 65, 178, 192]
[3, 24, 56, 88, 91, 192]
[13, 22, 40, 47, 88, 192]
[13, 40, 47, 192, 249, 263]
[1, 39, 40, 58, 185, 274]
[39, 40, 58, 185, 267, 274]
[21, 61, 92, 185, 227, 274]
[85, 198, 240, 249, 259, 274]
[60, 198, 240, 249, 259, 274]
[198, 240, 249, 253, 259, 274]
[135, 155, 188, 249, 259, 274]
[57, 81, 121, 178, 234, 274]
[63, 79, 95, 100, 261, 271]
[8, 95, 105, 250, 257, 271]
[95, 105, 161, 250, 257, 271]
[78, 95, 131, 250, 257, 271]
[37, 53, 169, 202, 224, 271]
[8, 149, 158, 202, 224, 271]
[24, 71, 209, 213, 271, 273]
[71, 204, 209, 213, 220, 273]
[72, 153, 191, 193, 262, 273]
[55, 153, 191, 193, 262, 273]
[8, 146, 156, 191, 251, 273]
[75, 169, 194, 212, 221, 227]
[152, 169, 183, 212, 221, 267]
[44, 169, 183, 212, 221, 267]
[12, 38, 60, 161, 183, 212]
[19, 68, 70, 72, 124, 128]
[22, 38, 119, 120, 220, 222]
[9, 22, 38, 119, 120, 222]
[2, 112, 118, 146, 180, 189]
[2, 94, 118, 171, 189, 220]
[49, 100, 166, 222, 268, 269]
[42, 45, 119, 122, 236, 251]
[41, 42, 171, 193, 236, 251]
[41, 42, 159, 193, 236, 251]
[41, 42, 112, 193, 236, 251]
[42, 122, 127, 193, 236, 251]
[42, 127, 171, 193, 236, 251]
[42, 112, 127, 193, 236, 251]
[10, 42, 127, 171, 236, 251]
[21, 25, 42, 153, 193, 222]
[21, 25, 42, 153, 164, 193]
[21, 25, 42, 72, 153, 193]
[21, 25, 42, 153, 193, 242]
[21, 25, 42, 69, 153, 222]
[21, 25, 42, 69, 153, 164]
[21, 25, 42, 69, 72, 153]
[120, 133, 153, 222, 257, 266]
[9, 48, 146, 231, 252, 269]
[9, 32, 35, 204, 257, 260]
[32, 35, 197, 204, 257, 260]
[2, 35, 48, 49, 187, 211]
[11, 52, 84, 128, 211, 263]
[8, 16, 84, 141, 187, 191]
[8, 84, 141, 187, 191, 197]
[17, 38, 52, 128, 199, 239]
[17, 38, 52, 199, 222, 239]
